,Created At,Text,Location,Address,Longitude,Latitude
643,Thu Mar 05 18:11:55 +0000 2020, @ sardesairajdeep Harish Salve demolishing anti-CAA arguments : The “ disadvantage ” logical lawyers India “ TV anchors enlightened members civil society protesting streets. ” Media : CAA unnecessary anti-CAA protests “ necessary ” / “ die ” battle .,India,India,78.6677428,22.3511148
646,Thu Mar 05 18:12:04 +0000 2020, @ Being_Ridhima @ Real_Anuj @ Dikshapandey22 @ ikrishnaacharya @ AjayKushwaha_ @ AjaySengar_ @ iPrabhakarSingP @ punit0022 @ imAbhishek_20 @ KapilMishra_IND @ kushwahPooja19 I totally support CAA NRC 100 %,"Gujarat, India","Gujarat, India",72.03149703699282,22.41540825
647,Thu Mar 05 18:12:17 +0000 2020, RT @ FreedomSutra : @ komolika1990 @ i_theindian Facts matter ! Really https : //t.co/oXu6Ed0loZ,"India,chennai","Chennai, Chennai district, Tamil Nadu, India",80.2838331,13.0801721
648,Thu Mar 05 18:12:27 +0000 2020," When u fight someone , u become person . You become ur enemy enemy wins . Enough mocking Pak focus o… https : //t.co/4biTFowF5W",India,India,78.6677428,22.3511148
649,Thu Mar 05 18:12:30 +0000 2020, # protest outside # UN office # Geneva support # CAA # law . @ IiyamaAkari @ SumanSh58123278 @ Anil_J_INDIA @ khusboomishra1 @ RootsInKashmir @ IndiaKaPrahari @ A31X64Vijay @ BjpTeenaSharma @ harishjharia @ jkpsfc @ kashmir_state @ kashmir_state @ Lotusfeetns @ ramelia98798036 https : //t.co/xuQVkiJAzS,INDIA. (Bharat),India,78.6677428,22.3511148
655,Thu Mar 05 18:12:38 +0000 2020, @ Being_Ridhima @ Real_Anuj @ Dikshapandey22 @ ikrishnaacharya @ AjayKushwaha_ @ AjaySengar_ @ iPrabhakarSingP @ punit0022 @ imAbhishek_20 @ KapilMishra_IND @ kushwahPooja19 Why ? ? ? I still support CAA NRC completely .,"Gujarat, India","Gujarat, India",72.03149703699282,22.41540825
656,Thu Mar 05 18:12:42 +0000 2020, CAA devides country Religious lines gives countries opportunity Target India Hindus… https : //t.co/Eoqatqde5u,"New Delhi, Delhi","New Delhi, Delhi, India",77.2022662,28.6141793
657,Thu Mar 05 18:12:48 +0000 2020, RT @ Barcoholic27 : CAA protest done dusted . Hype died.🤣🤣🤣,"Pune, India","Pune, Pune City, Pune District, Maharashtra, 411001, India",73.8544541,18.521428
659,Thu Mar 05 18:12:51 +0000 2020," # ShaheenBagh Arnab Goswami , @ republic @ sambitswaraj I pity existence . Despite relentless rain storm 2 hours , hundreds continue resist CAA-NRC protest site . Come igloos , filth witness history . 11:40 PM , 5th March # shaheenbaghempty https : //t.co/VHHYAYTQWD","Bozeman, MT","Bozeman, Gallatin County, Montana, United States of America",-111.0440474,45.6794293
660,Thu Mar 05 18:13:05 +0000 2020," @ Swamy39 Sir , To honest , need CAA hour economical situations . We end bringing pro… https : //t.co/qz7ksORWs9","Bengaluru, India","Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India",77.5912997,12.9791198
661,Thu Mar 05 18:13:07 +0000 2020, RT @ iSurjeetSharma : Shame Protesters.. CAA citizen India . https : //t.co/cC0WiHTo5e,भारत,India,78.6677428,22.3511148
662,Thu Mar 05 18:13:08 +0000 2020, A little # CAAChamps primer @ DaveJohnsonWM ! Get info upcoming # CAAChamps at… https : //t.co/b3hc45U9OP,"Williamsburg, VA","Williamsburg, Virginia, United States of America",-76.69448606443117,37.27892105
663,Thu Mar 05 18:13:11 +0000 2020, A Muslim colleague mine talks CAA NRC time I always oppose Anti CAA/NRC bullshit . He wante… https : //t.co/OJNX8zlRxS,In The Moment,"Moment, Oncieu, Belley, Ain, Auvergne-Rhône-Alpes, France métropolitaine, 01230, France",5.4729778,45.9775238
666,Thu Mar 05 18:13:25 +0000 2020, @ trramesh @ TheGopalan @ Piyu_Nair @ ProfMKay @ NIA_India @ mahesh10816 @ KathirNews @ shilpamdas @ JoeAgneya… https : //t.co/a2uq9EPytV,"Saidapet, India","Saidapet, Zone 10 Kodambakkam, Chennai, Chennai district, Tamil Nadu, 600015, India",80.2239536,13.020817
667,Thu Mar 05 18:13:27 +0000 2020," Despite spending gushing amount Rs . 446.52 Crores foreign visits , India facing huge diplomatic fallout… https : //t.co/qGwWh8zWSz","Srinagar, Jammu And Kashmir","Srinagar, Srinagar (South), Srinagar, Jammu and Kashmir, 190010, India",74.8204443,34.0747444
669,Thu Mar 05 18:13:31 +0000 2020," Our interview Jharkhand CM win seems eerily prescient . When @ HemantSorenJMM said # CAAProtest , I honestly thought rhetorical , come true","Surat, India","Surat, Katargam Taluka, Surat, Gujarat, 395001, India",72.8081281,21.1864607
670,Thu Mar 05 18:13:34 +0000 2020," @ suhasinih @ RedefiningTole1 Madam , repeating qtn make qtn valid . It 's like relaunching same… https : //t.co/sZYq3IypJH","Bangalore, Karnataka, India","Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India",77.5912997,12.9791198
671,Thu Mar 05 18:13:37 +0000 2020, @ Abihabib @ nytimes Fake news factory stay away country ... nRc internal matter,India,India,78.6677428,22.3511148
675,Thu Mar 05 18:13:49 +0000 2020," @ USCIRF @ ProfVarshney Btw mother fckr Varshney ? ? Who even n't know CAA IS NOT FOR INDIAN , N NRC ISN… https : //t.co/KiP1uBqTns","Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M6K 1X9, Canada",-79.387207,43.653963
676,Thu Mar 05 18:13:57 +0000 2020," @ Nehayeah I say . Modi/RSS/BJP fascist , racists . The CAA AGAINST constitution India ! Wha… https : //t.co/mLeNB1NfhN",UK,United Kingdom,-3.2765753,54.7023545
677,Thu Mar 05 18:13:57 +0000 2020," Female Jihadis far deadly . They n't given benefit gender , 're much dangerous , must be… https : //t.co/CAqjDsP3P3",faridabad,"Faridabad, Haryana, 121001, India",77.3085626,28.402837
679,Thu Mar 05 18:14:00 +0000 2020," Muslims TN live peace . They Hindu born agnostic person fight every Tamilian human TN 😎💪🔥 . And guy video says Kamal Haasan star , LEADER . 😎✌️ BEGINNING OF NEW AGE POLITICS .","Tamil Nadu, India","Tamil Nadu, India",78.3665347,10.9094334
680,Thu Mar 05 18:14:04 +0000 2020, @ PranabC74013869 @ vimallakhotia @ suhasinih And UCC next . NRC coming soon .,"Bangalore, Karnataka, India","Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India",77.5912997,12.9791198
681,Thu Mar 05 18:14:04 +0000 2020, If Hindus shame left must reach n stand protect CAA NRC NPR protesting site . Agar 80 % ho ghar mein kyun ho ?,India,India,78.6677428,22.3511148
682,Thu Mar 05 18:14:10 +0000 2020, @ Khamenei_fa look Indian sunni muslim women hijab burkha How killed Indian,Mumbai,"Mumbai, Mumbai City, Maharashtra, India",72.8353355,18.9387711
683,Thu Mar 05 18:14:17 +0000 2020, dear supporters CAA breads alineations among big portion population . Injustice causes cracks base of… https : //t.co/pzZ630cp1m,"New Delhi, Delhi","New Delhi, Delhi, India",77.2022662,28.6141793
684,Thu Mar 05 18:14:26 +0000 2020, The Hypocrite Person India.😖😏 # RubbishKumar,"Jodhpur, India","Jodhpur, Jodhpur Tehsil, Jodhpur District, Rajasthan, India",73.0351433,26.2967719
686,Thu Mar 05 18:14:33 +0000 2020, UNHRCs act filing petition SC CAA shocking extreme . Apart exhibiting gross double standards- never condemned let alone initiated action theocracy- ’ action nothing stark interference India ’ internal affairs,"Anantnag, Jammu & New Delhi","Delhi Public School (DPS) Anantnag, NH44, Sangam, Bijbehara, Anantnag, Jammu and Kashmir, India",75.0735255,33.8262939
688,Thu Mar 05 18:14:34 +0000 2020, Now deal rioters,"California, USA","California, United States of America",-118.7559974,36.7014631
691,Thu Mar 05 18:14:45 +0000 2020," @ suhasinih Morongini , either n't know English learned English Madarasa . Read . TOI Edit… https : //t.co/fCWqtaujpV",Delhi,"Delhi, Kotwali Tehsil, Central Delhi, Delhi, 110006, India",77.2219388,28.6517178
692,Thu Mar 05 18:14:45 +0000 2020," Jihadi outfit Al-Haq threatened kidnap 234 Tamil Nadu MLAs CAA , NPR & amp ; NRC gets implemented ! Till da… https : //t.co/tzFx05xFHx",India,India,78.6677428,22.3511148
693,Thu Mar 05 18:14:58 +0000 2020, Lucknow police put hoardings city identifying 28 persons accused damaging property CAA pro… https : //t.co/RPeQG8spKk,"Lucknow, India","Lucknow, Sadar, Lucknow, Uttar Pradesh, 226019, India",80.9346001,26.8381
695,Thu Mar 05 18:15:02 +0000 2020, The Shaheen Bagh protest proved Islamist agenda nation day Jihadi goons murdered Ank… https : //t.co/VCPEwTh5FZ,"Bijnor, India","Bijnor, Uttar Pradesh, India",78.48087839917878,29.40604895
700,Thu Mar 05 18:15:09 +0000 2020, # Wikipedia False # AntiHindu Post Sign # Petition https : //t.co/sfSVR42gBo @ UKChange # Ratan Lal shot dead duty 24yr… https : //t.co/IIar3D0EEl,"Aberdeen, Scotland","Aberdeen, Aberdeen City, Scotland, AB11 5EQ, United Kingdom",-2.0928095,57.1482429
703,Thu Mar 05 18:15:23 +0000 2020, Calcutta HC long history giving judgement per Govt likes & amp ; dislikes . Even election commission su… https : //t.co/uzODzy2XLL,India,India,78.6677428,22.3511148
707,Thu Mar 05 18:15:30 +0000 2020," RT @ ARYNEWSOFFICIAL : Airspace Burewala , Lahore declared ‘ dangerous ’ flight operations # ARYNews https : //t.co/R5IzDlMRFv","کراچی, پاکستان","کراچی, Karāchi District, سنڌ, 74400, پاکستان",67.0311286,24.8667795
708,Thu Mar 05 18:15:39 +0000 2020, Let PM Narendra Modi inspiration . Stay distant crowd like NRC/CAA issue . We got . 👋🏽 # CoronaKoDhona # coronavirusinindia # COVIDー19,India,India,78.6677428,22.3511148
710,Thu Mar 05 18:15:47 +0000 2020, RT @ anshsharma : If Hindus shame left must reach n stand protect CAA NRC NPR protesting site . Agar 80 % ho ghar mein…,"New Delhi, India","New Delhi, Delhi, India",77.2022662,28.6141793
711,Thu Mar 05 18:15:48 +0000 2020," yes republic get spontaneous planned- citizens baffled 2 questions , one intel f… https : //t.co/8hDcBZ5nsk",India,India,78.6677428,22.3511148
712,Thu Mar 05 18:15:56 +0000 2020, Frightening video clip # DelhiViolence day President # TrumpInIndia . Thank @ MinhazMerchant . # CAA… https : //t.co/w6MsXaULkv,"Philadelphia, USA","Philadelphia, Philadelphia County, Pennsylvania, United States of America",-75.1635262,39.9527237
715,Thu Mar 05 18:16:06 +0000 2020, Jihadi outfit Al-Haq threatens kidnap 234 TN MLAs CAA implemented state # CAA # IamStantsWithCAA… https : //t.co/s0eVl28N6x,"इंदौर, भारत","Indore, Shastri Bridge, Martand Chowk, Indore Tahsil, Indore, Madhya Pradesh, 452001, India",75.8681124,22.7205162
719,Thu Mar 05 18:16:20 +0000 2020, These people likes @ maryashakil running factories lies ( media houses ) liars ( compradors ) … https : //t.co/2Ke3VtDPq9,"Udhampur, Jammu And Kashmir","Udhampur, Jammu and Kashmir, 182101, India",75.166667,33.0
720,Thu Mar 05 18:16:21 +0000 2020, @ khamenei_ir @ narendramodi look @ UNICEF_IRAN @ IRIMFA_EN watching 😤.. # caa give benefit Indians..,"Raipur, Chhattisgarh ","Raipur, Raipur Tahsil, Raipur, Chhattisgarh, 493332, India",81.6336833,21.2379469
721,Thu Mar 05 18:16:24 +0000 2020," This beats ! No - support . The important point : person foreigner , … https : //t.co/VKwdGhFdT4",India ,India,78.6677428,22.3511148
722,Thu Mar 05 18:16:28 +0000 2020, @ OwnCop @ SaniaAhmad1111 @ DeepikaBhardwaj Breaking news : Supreme court declares CAA unconstitutional order centr… https : //t.co/iuiVq3Im95,Bharath,"Bharath, Rue Louis Blanc, Barbès, Quartier Saint-Vincent-de-Paul, Paris 10e Arrondissement, Paris, Île-de-France, France métropolitaine, 75010, France",2.3614134,48.8829824
723,Thu Mar 05 18:16:42 +0000 2020," Deportation Stayed ! ! Verdict 18th March . Hoping Best Intolerance BJP-RSS shall battled right upto Supreme Court , necessary . Polish student whose visa cancelled participating CAA protest moves Calcutta HC https : //t.co/uyEUkQarsA via @ scroll_in","guwahati, india","Guwahati, Kamrup Metropolitan, Assam, 781015, India",91.753943,26.1805978
725,Thu Mar 05 18:16:46 +0000 2020, RT @ ztatus : Zayn Malik Signs With CAA – Variety https : //t.co/wQgz6B1LQW,Ghana,Ghana,-1.0800271,8.0300284
726,Thu Mar 05 18:16:50 +0000 2020, How people changed one service police.. 🤣🤣 # KapilMishra # CAA # NRC # Police,"Bengaluru, India","Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India",77.5912997,12.9791198
728,Thu Mar 05 18:16:59 +0000 2020, @ ShekharGupta @ BhadraPunchline Government bring amendment CAA people may restore faith on… https : //t.co/YipjuYdvWJ,Delhi,"Delhi, Kotwali Tehsil, Central Delhi, Delhi, 110006, India",77.2219388,28.6517178
729,Thu Mar 05 18:17:01 +0000 2020, CAA Amit Shah/ # BJP/ # Modi brought India may good opposition ; # IndianMuslims despite… https : //t.co/ARMzaPEA8y,UK,United Kingdom,-3.2765753,54.7023545
730,Thu Mar 05 18:17:04 +0000 2020, @ Nilimsenapati @ VoiceOfAxom @ mridulmahanta Is much violence happened due CAA ... hypocrisy 😂,India,India,78.6677428,22.3511148
732,Thu Mar 05 18:17:10 +0000 2020," The Constitution mandates-Art.51-A ( h ) -we develop scientific temper , humanism spirit inquiry reform ! The Sabarimala case deserved closed much earlier . However SC wisdom could still deferred taken CAA instead !","Bengaluru, India","Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India",77.5912997,12.9791198
733,Thu Mar 05 18:17:13 +0000 2020, Pic 1 - A 82 yr old woman never taken part protests protested CAA Pic 2 - Women break fast long day protest Women fighting chilling weather & amp ; protesting Kudos Spirit 🙏❤️👏 # ShaheenBaghProtests # WomenofShaheenBagh https : //t.co/DASAGB5CcK,"Surat, India","Surat, Katargam Taluka, Surat, Gujarat, 395001, India",72.8081281,21.1864607
734,Thu Mar 05 18:17:14 +0000 2020," ‘ If police fails enforce law , democracy fails ’ : NSA Ajit Doval https : //t.co/jyn24K7f6a","Pondicherry, India","Puducherry, Puducherry Taluk, Puducherry district, Puducherry, 605001, India",79.8306447,11.9340568
737,Thu Mar 05 18:17:28 +0000 2020, The Shaheen Bagh protest proved Islamist agenda nation day Jihadi goons murdered Ank… https : //t.co/HQ1drNfQNU,"New Delhi, India","New Delhi, Delhi, India",77.2022662,28.6141793
738,Thu Mar 05 18:17:31 +0000 2020, If Delhi police can't Ask Salman bhai drive road .,India,India,78.6677428,22.3511148
740,Thu Mar 05 18:17:41 +0000 2020, RT @ UJJAVALSHAH2 : Who told un-necessary escalate issues blocking Chandbagh anti-CAA protest . cc @ abaruah64 @ vijaita,"Jaipur, Rajasthan","Jaipur, Jaipur Tehsil, Jaipur, Rajasthan, 302001, India",75.820349,26.916194
741,Thu Mar 05 18:17:52 +0000 2020, taking shot every time old privileged casteist upper class hindu uncle tries justify caa-nrc pseudo intellectual arguments,sariel 🍒,"Sarıl, Pazarcık, Kahramanmaraş, Akdeniz Bölgesi, Türkiye",37.5306757,37.4418107
742,Thu Mar 05 18:17:53 +0000 2020," People Shaheen baag r suffered KAHO-NAA Virus . Nobody understand CAA , saying NAA # ShaheenBaghEmpty","Gurgaon, India","Gurgaon, Gurugram, Haryana, India",77.00270014657752,28.42826235
744,Thu Mar 05 18:17:55 +0000 2020, They faith 's misleading others ... Fake news expose . @ naiyar110 @ AmitShah,"New Delhi, India","New Delhi, Delhi, India",77.2022662,28.6141793
745,Thu Mar 05 18:17:56 +0000 2020," India 's turn towards Hindu nationalism actions Kashmir , Assam , CAA cause nation receive largest score decline terms freedom among world ’ 25 largest democracies . Kashmir freedom status dropped Not Free . https : //t.co/3NZbBrmo9q",Mumbai,"Mumbai, Mumbai City, Maharashtra, India",72.8353355,18.9387711
747,Thu Mar 05 18:18:06 +0000 2020, @ PTI_News All protests Indian law kicked anti caa protestors follow con… https : //t.co/AF3y6QEmYF,Ranchi Jharkhand India,"Ranchi, Kanke, Ranchi, Jharkhand, HINDPIRI, India",85.3250132,23.3700354
748,Thu Mar 05 18:18:15 +0000 2020, RT @ TheZiamNews : # Update | Zayn signed agency representation areas . He previously represented WME .,United States,United States,-100.4458825,39.7837304
750,Thu Mar 05 18:18:31 +0000 2020," So sister called London agency ( CAA ) know ’ comes tour said us called LA agency , asked , girl LA agency told us information tour , zquad 👉🏻👈🏻",Nepal,नेपाल,84.0917139,28.1083929
752,Thu Mar 05 18:18:40 +0000 2020," I like Yogi lot kept 20 % Sulla state control last months CAA rioting Muslims I like Shah lot 370 CAA I like lot ! Sure , growth areas , 's OK , n't ? Who like ?",Delhi,"Delhi, Kotwali Tehsil, Central Delhi, Delhi, 110006, India",77.2219388,28.6517178
753,Thu Mar 05 18:19:01 +0000 2020," They need humiliation hands India realize ... . India going deport , exile , kill rape millions Begali origin Muslims ... witch ruling BD remains Indian mistress .","9000 Ghent, Belgium ","Gent, Oost-Vlaanderen, Vlaanderen, België - Belgique - Belgien",3.7250121,51.0538286
756,Thu Mar 05 18:19:17 +0000 2020, @ DCPEastDelhi @ DelhiPolice @ PMOIndia @ AmitShah @ HomeDepttUP @ narendramodi @ PMOIndia @ PIBHomeAffairs Plz look t… https : //t.co/kO6yYq3qys,"Agra, India","Agra, Uttar Pradesh, 280001, India",78.0098161,27.1752554
757,Thu Mar 05 18:19:27 +0000 2020, They treatment like Sri Lanka,"New Delhi, India","New Delhi, Delhi, India",77.2022662,28.6141793
759,Thu Mar 05 18:19:41 +0000 2020, @ _YogendraYadav People like provoke one community . CAA law land . Why pr… https : //t.co/ZHPAJYGltb,Pune,"Pune, Pune City, Pune District, Maharashtra, 411001, India",73.8544541,18.521428
760,Thu Mar 05 18:19:48 +0000 2020, RT @ D0N_P3DR0 : @ VVDNijmegen @ NijmegenNick https : //t.co/1ASkYD8ZJn ‘ Links ’,Netherlands,Nederland,5.7480821,52.5001698
761,Thu Mar 05 18:19:51 +0000 2020," # CAA War : Humanity Vs Children Goebbels To reach helpless minorities 🇵🇰 & amp ; 🇧🇩 , whole jihadi machinery cahoots leftists & amp ; opportunistic opp . parties hv turned divisive & amp ; controversial legislation peril dis minorities 🇵🇰 & amp ; 🇧🇩 https : //t.co/L1Fddh346N",Planet Earth,"Planet Earth, Sarjapura Road, Gunjur Hosahalli, Ambedkar Nagara, Bangalore East, Bangalore Urban, Karnataka, 562125, India",77.7501677,12.8831063
763,Thu Mar 05 18:20:02 +0000 2020, @ FahmidaDani @ ndtv @ VishnuNDTV @ Nidhi @ ManishMrigam @ ravishndtv CAA protesters lover rubbish ... ..,"Rajkot, India","Rajkot, Rajkot Taluka, Rajkot, Gujarat, 360001, India",70.8028335,22.3051991
765,Thu Mar 05 18:20:10 +0000 2020, RT @ skjain_05 : Only wishful Indians would expect timely justice Supreme Court matters involving BJP ModiGovt,"Ratnagiri, India","Ratnagiri, Maharashtra, India",73.4569787039826,17.282607900000002
766,Thu Mar 05 18:20:11 +0000 2020," @ grantshapps Surely since Transport Secretary , stop . Or CAA ?",London,"London, Greater London, England, SW1A 2DX, United Kingdom",-0.1276474,51.5073219
770,Thu Mar 05 18:20:34 +0000 2020, @ Abihabib @ nytimes Rich coming US news paper ! In USA 1 often hear man k*lled 30-40 people he… https : //t.co/mK7xLgGzgG,Bharat/India,India,78.6677428,22.3511148
771,Thu Mar 05 18:20:42 +0000 2020," # Rohingya Muslims Alameen Sheikh & amp ; gang arrested , used ‘ settle ’ illegal immigrants forged documents , anti-C… https : //t.co/QZAz3os5H8","Hyderabad, India","Hyderabad, Telangana, India",78.46106473453146,17.38878595
773,Thu Mar 05 18:20:48 +0000 2020, @ gem_groningen actie ? @ Pvda050 @ GLGroningen @ CUGroningen @ D66Groningen,Netherlands,Nederland,5.7480821,52.5001698
774,Thu Mar 05 18:20:52 +0000 2020, @ _YogendraYadav @ harsh_mander Darling way stand @ KapilMishra_IND wanted clear road th… https : //t.co/fJQsUkAnBS,Bangalore,"Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India",77.5912997,12.9791198
777,Thu Mar 05 18:21:09 +0000 2020, @ RanaAyyub https : //t.co/C6tuNespQ4 see jihadis # Deshchordohamara,"Najafgarh, New Delhi","Najafgarh, Najafgarh Tehsil, South West Delhi, Delhi, 110043, India",76.9823908,28.612304
778,Thu Mar 05 18:21:14 +0000 2020," @ ARehmanSid @ 10pm I n't use FB , continue thread , reply convenience 🙂 Just s… https : //t.co/RY4WW0qTgB",India,India,78.6677428,22.3511148
780,Thu Mar 05 18:21:19 +0000 2020," @ ECISVEEP dear commission , hope holiday ...","महाराष्ट्र, भारत","Maharashtra, India",76.0554568,19.531932
785,Thu Mar 05 18:21:46 +0000 2020, Rich coming US news paper ! In USA 1 often hear man k*lled 30-40 people opened fire m… https : //t.co/cWlhpVBfyB,Bharat/India,India,78.6677428,22.3511148
787,Thu Mar 05 18:21:53 +0000 2020, @ ARehmanSid @ 10pm Citizenship Lost Due # CAA = 0 Life Lost Due Idiots n't read # CAA # ShaheenBagh D… https : //t.co/kOlprgpLpi,"Bengaluru, India","Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India",77.5912997,12.9791198
788,Thu Mar 05 18:21:55 +0000 2020," @ Nehayeah Sure , let explain obvious Bhakt mind . India Secular country . In secular country laws… https : //t.co/NzRkhzfBnZ",UK,United Kingdom,-3.2765753,54.7023545
790,Thu Mar 05 18:22:01 +0000 2020," `` H population Pak ~ 3.6 Million H bonded labour ~ 1.84 Mn 51 % Pak Hindus tied chains , exploited fields & amp ; brick plants . Families chained , kept slaves , women raped , sold sex-slaves ‘ owners ’ ) '' Why need CAA - part 2 . Pls share https : //t.co/AG66Kk5dJs",India,India,78.6677428,22.3511148
792,Thu Mar 05 18:22:08 +0000 2020," Anti CAA rally Goa 's Benaulim : Now , Congress leader Ramkrishna Jalmi arrested making derogatory remarks Lord Parshuram . Rally organised various bodies including Centre Social Peace & amp ; Justice ( CSJP ) backed Goa Church . Anti CAA become Anti Hindu .","Ghaziabad, India","Ghaziabad, Uttar Pradesh, India",77.4445372,28.711241
795,Thu Mar 05 18:22:16 +0000 2020," Protests based CAA NRC NPR fake propaganda , Instigated Italian gang & amp ; lead Jihadist , taken many lives country ! ! Why put behind bars ... ? ? # AntiHinduRiotsDelhi https : //t.co/0a8UhlmIgN","Chinhat Lucknow, uttar Pradesh","Chinhat, Sadar, Lucknow, Uttar Pradesh, 227105, India",81.0355588,26.8751435
798,Thu Mar 05 18:22:36 +0000 2020, Sir Enough Enough ... Till focused social media We think So Please Focus Public Issues ASAP..… https : //t.co/h3byYE4fot,India,India,78.6677428,22.3511148
803,Thu Mar 05 18:23:06 +0000 2020," Against CAA vs Pro CAA | Lawyers Debate On CAA , NRC https : //t.co/FJlhY1w3fX via @ YouTube",Zhejiang china,"浙江省, China 中国",119.9999999,29.0000001
804,Thu Mar 05 18:23:13 +0000 2020, What wrong Calcutta HC ? Not 's matter interfere .,"Chennai, India","Chennai, Chennai district, Tamil Nadu, India",80.2838331,13.0801721
805,Thu Mar 05 18:23:17 +0000 2020," @ ParveenKader @ sweposten @ Deep4IND @ mujworld @ dennisckurian @ MrsYNV @ RashtraSanyukt @ ShababRabbani1 @ Aafrin7866 @ aayeff1 @ sheelmathew @ Valluvar3 @ asmatasleem11 @ meghna888888 @ RK_Insight @ diordon26 @ osan_adil @ Arajitpandey @ EmpoweringGoa @ ravinan30310294 @ DickDarryl @ Aslam_Baig_Mirz They plan A , & amp ; keep plan B `` '' consequence . They wanted CAA become `` islamic '' & amp ; anti-CAA polarize . But , joined protest , & amp ; uprooted Plan A . Plan B calling anti-national n Delhi pogrom follows .","Hyderabad, India","Hyderabad, Telangana, India",78.46106473453146,17.38878595
806,Thu Mar 05 18:23:21 +0000 2020," RT @ KalicharanShuk : Against CAA vs Pro CAA | Lawyers Debate On CAA , NRC https : //t.co/FJlhY1w3fX via @ YouTube",Zhejiang china,"浙江省, China 中国",119.9999999,29.0000001
807,Thu Mar 05 18:23:25 +0000 2020, Hindu mob asked name started attacking upon confirmation Muslim . UBER driver takes customer PS talking Anti CAA . UBER & amp ; OLA refuse take ride Okhla/Jamia . These genuine stories effect Muslims kind . Star Bucks wale bhi .,"Hyderabad, India","Hyderabad, Telangana, India",78.46106473453146,17.38878595
809,Thu Mar 05 18:23:36 +0000 2020, RT @ shuksrpcol : @ HMOIndia @ PMOIndia For action CAA protect .,Location,"Location, Tucker County, West Virginia, United States of America",-79.6371124,39.2138905
811,Thu Mar 05 18:23:41 +0000 2020," People Shaheen baag r suffered KAHO-NAA Virus . # ShaheenBaghEmpty Nobody understand CAA , saying NAA","Gurgaon, India","Gurgaon, Gurugram, Haryana, India",77.00270014657752,28.42826235
813,Thu Mar 05 18:23:45 +0000 2020," We deeply saddened @ flybe entered administration . If due travel today , please travel airport . Further advice passengers found https : //t.co/2BmwdLEGwA .","New Delhi, India","New Delhi, Delhi, India",77.2022662,28.6141793
814,Thu Mar 05 18:23:51 +0000 2020, @ AartiTikoo @ khamenei_ir Genocide/Massacre Muslims @ Delhi indeed Crime Against Humanity internation… https : //t.co/i3wUtPjKls,"Bangalore, India","Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India",77.5912997,12.9791198
815,Thu Mar 05 18:23:52 +0000 2020," @ Ab_Raza216 @ arunshome @ AartiTikoo @ khamenei_ir So CAA law land , much needed one .",India,India,78.6677428,22.3511148
816,Thu Mar 05 18:23:58 +0000 2020, @ jj_talking Here 's dig I U1 Who DOE gave auth . change export license allow US uraniu… https : //t.co/dB3dC1Hjqg,Potomac River,"Potomac River, Montgomery County, Maryland, 20566, United States of America",-77.4565157,39.0820616
817,Thu Mar 05 18:24:10 +0000 2020," @ ARehmanSid @ 10pm Bro n't scared CAA , Modi Shah anything Indian aware alert go home due to… https : //t.co/zf0XBfxRQL",Almora uttarakhand,"Almora, Uttarakhand, India",79.43317023326716,29.703094999999998
821,Thu Mar 05 18:24:25 +0000 2020, Does judiciary control @ MEAIndia ? Doubt . Why infringing ? @ narendramodi @ AmitShah @ barandbench,"New Delhi, India","New Delhi, Delhi, India",77.2022662,28.6141793
822,Thu Mar 05 18:24:25 +0000 2020, Corporate Criminal ... He knows arrest corrupt acts imminent ... So wants instigate riots later play victim ... These third rate scoundrels charged criminal defamation blatantly propagating falsehoods ...,Mumbai🇮🇳,"Mumbai, Mumbai City, Maharashtra, India",72.8353355,18.9387711
828,Thu Mar 05 18:24:43 +0000 2020, @ HariManjhi India saport caa Anti national caa,भारत ,India,78.6677428,22.3511148
829,Thu Mar 05 18:24:48 +0000 2020," # DelhiRiotPolitics - Anti-CAA inciters insult nation . They mock Parl & amp ; Courts , fuel protests . Join @ AnchorAnandN # TheRightStand . https : //t.co/Y3H042fF0K","Bhavnagar, India","Bhavnagar, Bhavnagar Taluka, Bhavnagar District, Gujarat, 364001, India",72.1416449,21.7718836
832,Thu Mar 05 18:24:55 +0000 2020, RT @ sankrant : @ USCIRF Most killed Hindu Most rioters Muslim . Stop lying teeth . https : //t.co/MlVdsSKyzI,"NCR, India","NCR, Sant nagar road, Rohit Kunj, Saraswati Vihar Tehsil, North West Delhi, Delhi, 110034, India",77.1212148,28.6882438
833,Thu Mar 05 18:25:00 +0000 2020, Anti-CAA stir : Police allegedly attempting sabotage Nizamabad 's Shaheenbagh # CAA # NRC # NPR # ShaheenBagh… https : //t.co/hMjaGN51qZ,"Hyderabad, India","Hyderabad, Telangana, India",78.46106473453146,17.38878595
834,Thu Mar 05 18:25:01 +0000 2020, Imagine THIS man HC get FIRs done people hate speech . THIS MAN - says neither Parliament Nor Supreme Court decide CAA decide streets . This man given midnight hearing judge . Imagine . https : //t.co/B4L68i1VoQ,"Uttar Pradesh, India","Uttar Pradesh, India",80.859666,27.1303344
